#     q-path      omega_q           \gamma(q)(meV)         g(q)^2 (meV^2)
   126	     15.4841 	       0.000785 	   11118.688605 
   127	     15.4849 	       0.001337 	   11112.168464 
   128	     15.4855 	       0.001284 	   11108.694048 
   129	     15.4856 	       0.000930 	   11106.591861 
   130	     15.4855 	       0.001284 	   11108.694125 
   131	     15.4849 	       0.001337 	   11112.168617 
   132	     15.4841 	       0.000785 	   11118.688834 
   133	     15.4829 	       0.000759 	   11127.705182 
   134	     15.4812 	       0.000409 	   11139.656479 
   135	     15.4792 	       0.000343 	   11156.611496 
   136	     15.4767 	       0.000454 	   11173.997605 
   137	     15.4736 	       0.000262 	   11194.621011 
   138	     15.4701 	       0.000237 	   11218.948995 
   139	     15.4659 	       0.000299 	   11245.195815 
   140	     15.4611 	       0.000241 	   11274.255278 
   141	     15.4556 	       0.000251 	   11305.204809 
   142	     15.4493 	       0.000227 	   11341.895228 
   143	     15.4422 	       0.000195 	   11379.142606 
   144	     15.4343 	       0.000172 	   11418.370046 
   145	     15.4255 	       0.000111 	   11458.883636 
   146	     15.4159 	       0.000147 	   11502.995552 
   147	     15.4053 	       0.000120 	   11545.992534 
   148	     15.3938 	       0.000185 	   11588.937558 
   149	     15.3815 	       0.000104 	   11631.613210 
   150	     15.3684 	       0.000243 	   11672.552673 
   151	     15.3545 	       0.000174 	   11713.415254 
   152	     15.3400 	       0.000254 	   11749.854506 
   153	     15.3249 	       0.000327 	   11783.709353 
   154	     15.3095 	       0.000260 	   11812.721606 
   155	     15.2938 	       0.000278 	   11837.528875 
   156	     15.2781 	       0.000287 	   11857.635307 
   157	     15.2625 	       0.000377 	   11869.467852 
   158	     15.2114 	       0.000132 	   11894.843315 
   159	     15.1598 	       0.000224 	   11910.328779 
   160	     15.1078 	       0.000355 	   11914.420859 
   161	     15.0553 	       0.000261 	   11912.649054 
   162	     15.0024 	       0.000142 	   11896.916280 
   163	     14.9490 	       0.000159 	   11870.320147 
   164	     14.8951 	       0.000213 	   11824.796921 
   165	     14.8406 	       0.000162 	   11762.379605 
   166	     14.7855 	       0.000201 	   11677.887339 
   167	     14.7297 	       0.000189 	   11565.941729 
   168	     14.6731 	       0.000075 	   11417.106377 
   169	     14.6154 	       0.000254 	   11224.101159 
   170	     14.5567 	       0.000485 	   10976.117510 
   171	     14.4965 	       0.000245 	   10663.801656 
   172	     14.4346 	       0.000210 	   10274.038634 
   173	     14.3708 	       0.000445 	    9807.794907 
   174	     14.3047 	       0.000600 	    9281.705890 
   175	     14.2364 	       0.000597 	    8735.810685 
   176	     14.1662 	       0.000620 	    8218.724726 
   177	     14.0944 	       0.000707 	    7771.296531 
   178	     14.0219 	       0.000817 	    7409.459147 
   179	     13.9493 	       0.000707 	    7131.749894 
   180	     13.8772 	       0.000688 	    6926.232044 
   181	     13.8062 	       0.000820 	    6774.259082 
   182	     13.7366 	       0.000734 	    6663.927012 
   183	     13.6688 	       0.001254 	    6582.309808 
   184	     13.6030 	       0.000784 	    6525.344859 
   185	     13.5393 	       0.000789 	    6486.864671 
   186	     13.4778 	       0.000869 	    6463.667364 
   187	     13.4186 	       0.000562 	    6457.696650 
   188	     13.3615 	       0.000489 	    6467.603118 
   189	     13.3066 	       0.000523 	    6501.875678 
   190	     13.2536 	       0.000680 	    6563.267884 
   191	     13.2020 	       0.000861 	    6663.932672 
   192	     13.1515 	       0.000922 	    6814.895977 
   193	     13.1011 	       0.001477 	    7029.263057 
   194	     13.0499 	       0.001193 	    7314.034282 
   195	     12.9969 	       0.001478 	    7652.737446 
   196	     12.9410 	       0.000991 	    8013.221977 
   197	     12.8816 	       0.001113 	    8349.048671 
   198	     12.8186 	       0.000509 	    8627.075356 
   199	     12.7518 	       0.000791 	    8833.757247 
   200	     12.6817 	       0.000734 	    8970.075138 
   201	     12.6083 	       0.001018 	    9047.963693 
   202	     12.5319 	       0.000915 	    9078.635504 
   203	     12.4527 	       0.000773 	    9078.418448 
   204	     12.3707 	       0.000893 	    9050.380871 
   205	     12.2860 	       0.000607 	    9004.320631 
   206	     12.1987 	       0.000738 	    8942.251121 
   207	     12.1087 	       0.001494 	    8871.637247 
   208	     12.0162 	       0.000576 	    8795.074870 
   209	     11.9211 	       0.000866 	    8712.504740 
   210	     11.8236 	       0.000494 	    8628.033904 
   211	     11.7237 	       0.000990 	    8540.371717 
   212	     11.6216 	       0.001267 	    8457.597746 
   213	     11.5174 	       0.000477 	    8375.377182 
   214	     11.4113 	       0.000773 	    8296.042316 
   215	     11.3036 	       0.000934 	    8218.205490 
   216	     11.1944 	       0.000998 	    8144.274019 
   217	     11.0841 	       0.001182 	    8075.485460 
   218	     10.9730 	       0.000607 	    8010.532395 
   219	     10.8614 	       0.000771 	    7950.213376 
   220	     10.7498 	       0.000732 	    7895.634895 
   221	     10.6386 	       0.001089 	    7845.715991 
   222	     10.5282 	       0.000692 	    7802.478340 
   223	     10.4190 	       0.000949 	    7763.223978 
   224	     10.3117 	       0.000584 	    7728.365520 
   225	     10.2066 	       0.000525 	    7435.052831 
   226	     10.1040 	       0.000532 	    7447.590788 
   227	     10.0010 	       0.000361 	    7462.034187 
   228	      9.9012 	       0.000369 	    7476.692678 
   229	      9.8075 	       0.000644 	    7493.715683 
   230	      9.7204 	       0.000380 	    7393.688484 
   231	      9.6400 	       0.000365 	    7432.738350 
   232	      9.5666 	       0.000376 	    7470.617661 
   233	      9.5003 	       0.000710 	    7565.885392 
   234	      9.4414 	       0.000493 	    7581.834421 
   235	      9.3900 	       0.000508 	    7598.159082 
   236	      9.3462 	       0.000571 	    7612.240103 
   237	      9.3102 	       0.000617 	    7625.005549 
   238	      9.2821 	       0.000447 	    7633.814141 
   239	      9.2620 	       0.000902 	    7640.866973 
   240	      9.2499 	       0.000796 	    7645.031118 
   241	      9.2459 	       0.000832 	    7645.913421 
   242	      9.2390 	       0.000744 	    7638.280460 
   243	      9.2184 	       0.000979 	    7613.555054 
   244	      9.1843 	       0.000990 	    7576.955428 
   245	      9.1372 	       0.000718 	    7525.515333 
   246	      9.0774 	       0.000603 	    7461.362688 
   247	      9.0056 	       0.000808 	    7386.517955 
   248	      8.9225 	       0.000873 	    7303.942018 
   249	      8.8287 	       0.000978 	    7214.588679 
   250	      8.7249 	       0.000818 	    7120.001623 
   251	      8.6119 	       0.000825 	    7022.603544 
   252	      8.4904 	       0.001097 	    6924.515353 
   253	      8.3610 	       0.000965 	    6826.322909 
   254	      8.2243 	       0.000635 	    6728.763624 
   255	      8.0809 	       0.000632 	    6633.986950 
   256	      7.9314 	       0.000606 	    6542.599733 
   257	      7.7762 	       0.000561 	    6455.427903 
   258	      7.6158 	       0.000467 	    6372.187674 
   259	      7.4506 	       0.000398 	    6295.222621 
   260	      7.2810 	       0.000448 	    6224.397646 
   261	      7.1073 	       0.000413 	    6158.591010 
   262	      6.9298 	       0.000329 	    6099.732262 
   263	      6.7487 	       0.000403 	    6049.613716 
   264	      6.5644 	       0.000334 	    6007.104462 
   265	      6.3770 	       0.000473 	    5972.472011 
   266	      6.1868 	       0.000360 	    5946.419880 
   267	      5.9939 	       0.000222 	    5931.312458 
   268	      5.7986 	       0.000304 	    5925.244696 
   269	      5.5614 	       0.000243 	    5977.563580 
   270	      5.3199 	       0.000260 	    6048.056267 
   271	      5.0748 	       0.000248 	    6141.594037 
   272	      4.8268 	       0.000334 	    6257.552751 
   273	      4.5768 	       0.000318 	    6398.526572 
   274	      4.3256 	       0.000291 	    6566.700745 
   275	      4.0740 	       0.000296 	    6768.694781 
   276	      3.8231 	       0.000182 	    7004.607904 
   277	      3.5736 	       0.000176 	    7282.442983 
   278	      3.3265 	       0.000240 	    7607.942397 
   279	      3.0826 	       0.000222 	    7991.796715 
   280	      2.8428 	       0.000218 	    8440.024451 
   281	      2.6080 	       0.000245 	    8968.676156 
   282	      2.3787 	       0.000140 	    9596.733478 
   283	      2.1556 	       0.000178 	   10348.480573 
   284	      1.9394 	       0.000163 	   11253.028295 
   285	      1.7303 	       0.000201 	   12357.133174 
   286	      1.5286 	       0.000206 	   13730.348800 
   287	      1.3344 	       0.000185 	   15465.176577 
   288	      1.1476 	       0.000086 	   17715.560624 
   289	      0.9678 	       0.000114 	   20742.662466 
   290	      0.7946 	       0.000068 	   25017.472756 
   291	      0.6271 	       0.000042 	   31472.822484 
   292	      0.4642 	       0.000000 	       0.000000 
   293	      0.3044 	       0.000000 	       0.000000 
   294	      0.1436 	       0.000000 	       0.000000 
   295	     -0.0000 	       0.000000 	       0.000000 
   296	      0.2239 	       0.000000 	       0.000000 
   297	      0.4493 	       0.000000 	       0.000000 
   298	      0.6742 	       0.000061 	   29299.978291 
   299	      0.8989 	       0.000066 	   21989.172780 
   300	      1.1231 	       0.000055 	   17655.098430 
   301	      1.3471 	       0.000052 	   14817.136767 
   302	      1.5705 	       0.000051 	   12829.417762 
   303	      1.7935 	       0.000076 	   11363.533745 
   304	      2.0160 	       0.000081 	   10265.667719 
   305	      2.2378 	       0.000079 	    9410.980756 
   306	      2.4589 	       0.000043 	    8732.892588 
   307	      2.6793 	       0.000036 	    8192.442773 
   308	      2.8988 	       0.000032 	    7755.628069 
   309	      3.1174 	       0.000042 	    7398.664389 
   310	      3.3351 	       0.000036 	    7104.908314 
   311	      3.5518 	       0.000031 	    6867.208830 
   312	      3.7675 	       0.000026 	    6670.608339 
   313	      3.9820 	       0.000019 	    6507.495076 
   314	      4.1953 	       0.000014 	    6378.678394 
   315	      4.4073 	       0.000014 	    6273.261916 
   316	      4.6181 	       0.000012 	    6188.615738 
   317	      4.8275 	       0.000008 	    6125.300891 
   318	      5.0356 	       0.000011 	    6076.141120 
   319	      5.2422 	       0.000007 	    6041.647101 
   320	      5.4473 	       0.000006 	    6018.201603 
   321	      5.6509 	       0.000007 	    6004.723930 
   322	      5.8530 	       0.000005 	    6001.239306 
   323	      6.0534 	       0.000008 	    6005.647947 
   324	      6.2522 	       0.000004 	    6016.850790 
   325	      6.4494 	       0.000002 	    6033.990880 
   326	      6.6449 	       0.000002 	    6055.295369 
   327	      6.8386 	       0.000002 	    6083.587722 
   328	      7.0305 	       0.000002 	    6114.920953 
   329	      7.2207 	       0.000002 	    6151.092143 
   330	      7.4091 	       0.000001 	    6190.780691 
   331	      7.5958 	       0.000001 	    6230.713291 
   332	      7.7805 	       0.000001 	    6276.000272 
   333	      7.9634 	       0.000002 	    6322.267073 
   334	      8.1445 	       0.000002 	    6368.520688 
   335	      8.3237 	       0.000002 	    6418.773295 
   336	      8.5010 	       0.000002 	    6470.006565 
   337	      8.6764 	       0.000003 	    6521.236402 
   338	      8.8500 	       0.000004 	    6573.395022 
   339	      9.0216 	       0.000006 	    6626.457469 
   340	      9.1914 	       0.000005 	    6681.184922 
   341	      9.3592 	       0.000012 	    6735.966675 
   342	      9.5251 	       0.000010 	    6790.863255 
   343	      9.6892 	       0.000012 	    6847.509370 
   344	      9.8513 	       0.000015 	    6903.581989 
   345	     10.0115 	       0.000014 	    6960.456039 
   346	     10.1699 	       0.000030 	    7017.293322 
   347	     10.3263 	       0.000027 	    7072.736968 
   348	     10.4808 	       0.000041 	    7131.833960 
   349	     10.6334 	       0.000040 	    7188.919227 
   350	     10.7841 	       0.000061 	    7246.287526 
   351	     10.9330 	       0.000075 	    7305.304551 
   352	     11.0800 	       0.000061 	    7362.511400 
   353	     11.2250 	       0.000114 	    7421.738984 
   354	     11.3682 	       0.000168 	    7480.939049 
   355	     11.5096 	       0.000286 	    7539.138942 
   356	     11.6490 	       0.000085 	    7599.501843 
   357	     11.7867 	       0.000170 	    7659.006646 
   358	     11.9224 	       0.000151 	    7718.628418 
   359	     12.0563 	       0.000149 	    7777.795108 
   360	     12.1883 	       0.000131 	    7836.217389 
   361	     12.3185 	       0.000100 	    7896.897305 
   362	     12.4469 	       0.000129 	    7956.241993 
   363	     12.5734 	       0.000303 	    8015.569879 
   364	     12.6982 	       0.000155 	    8075.914847 
   365	     12.8210 	       0.000175 	    8134.654623 
   366	     12.9421 	       0.000197 	    8195.715612 
   367	     13.0613 	       0.000132 	    8255.870461 
   368	     13.1787 	       0.000103 	    8316.180652 
   369	     13.2943 	       0.000240 	    8378.394993 
   370	     13.4081 	       0.000199 	    8438.897885 
   371	     13.5201 	       0.000121 	    8501.002340 
   372	     13.6302 	       0.000154 	    8563.147514 
   373	     13.7384 	       0.000127 	    8624.229767 
   374	     13.8449 	       0.000145 	    8687.479884 
   375	     13.9494 	       0.000104 	    8750.443516 
   376	     14.0521 	       0.000059 	    8811.708656 
   377	     14.1529 	       0.000062 	    8873.524267 
   378	     14.2518 	       0.000134 	    8933.767189 
   379	     14.3487 	       0.000049 	    8994.647092 
   380	     14.4435 	       0.000036 	    9053.768342 
   381	     14.5364 	       0.000056 	    9111.646521 
   382	     14.6271 	       0.000071 	    9170.090353 
   383	     14.7157 	       0.000047 	    9225.264392 
   384	     14.8021 	       0.000045 	    9279.422739 
   385	     14.8861 	       0.000057 	    9331.760169 
   386	     14.9677 	       0.000138 	    9380.043052 
   387	     15.0468 	       0.000037 	    9429.382354 
   388	     15.1232 	       0.000033 	    9475.899210 
   389	     15.1968 	       0.000062 	    9518.640131 
   390	     15.2674 	       0.000080 	    9559.342553 
   391	     15.3348 	       0.000037 	    9596.815484 
   392	     15.3989 	       0.000079 	    9633.325554 
   393	     15.4593 	       0.000094 	    9668.061623 
   394	     15.5159 	       0.000041 	    9700.118667 
   395	     15.5685 	       0.000055 	    9734.844016 
   396	     15.6168 	       0.000121 	    9768.520743 
   397	     15.6607 	       0.000079 	    9804.839275 
   398	     15.6999 	       0.000076 	    9844.293817 
   399	     15.7345 	       0.000031 	    9887.703831 
   400	     15.7646 	       0.000091 	    9939.524144 
   401	     15.7902 	       0.000130 	    9996.884093 
   402	     15.8117 	       0.000068 	   10060.998154 
   403	     15.8294 	       0.000101 	   10133.449095 
   404	     15.8439 	       0.000138 	   10210.165742 
   405	     15.8558 	       0.000246 	   10294.952723 
   406	     15.8656 	       0.000091 	   10382.906724 
   407	     15.8740 	       0.000088 	   10472.070215 
   408	     15.8815 	       0.000189 	   10566.232271 
   409	     15.8887 	       0.000087 	   10657.487744 
   410	     15.8961 	       0.000141 	   10748.242772 
   411	     15.9040 	       0.000120 	   10837.313474 
   412	     15.9128 	       0.000159 	   10922.168289 
   413	     15.9228 	       0.000183 	   11006.525322 
   414	     15.9342 	       0.000142 	   11086.754435 
   415	     15.9471 	       0.000094 	   11162.465606 
   416	     15.9617 	       0.000283 	   11234.867694 
   417	     15.9780 	       0.000118 	   11301.380324 
   418	     15.9960 	       0.000122 	   11367.904402 
   419	     16.0157 	       0.000088 	   11429.041637 
   420	     16.0371 	       0.000092 	   11484.560780 
   421	     16.0600 	       0.000083 	   11541.729507 
   422	     16.0843 	       0.000071 	   11591.728927 
   423	     16.1100 	       0.000161 	   11638.536841 
   424	     16.1367 	       0.000116 	   11684.613238 
   425	     16.1645 	       0.000045 	   11724.883413 
 	 	 	 
     1	     -0.0000 	       0.000000 	       0.000000 
     2	      0.2871 	       0.000000 	       0.000000 
     3	      0.5744 	       0.000000 	       0.000000 
     4	      0.8615 	       0.000009 	   22448.183539 
     5	      1.1486 	       0.000011 	   16753.892904 
     6	      1.4354 	       0.000018 	   13354.277431 
     7	      1.7222 	       0.000017 	   11093.843752 
     8	      2.0088 	       0.000014 	    9488.370407 
     9	      2.2950 	       0.000019 	    8298.463861 
    10	      2.5810 	       0.000030 	    7377.846671 
    11	      2.8667 	       0.000023 	    6651.071827 
    12	      3.1520 	       0.000018 	    6060.031615 
    13	      3.4370 	       0.000021 	    5579.026945 
    14	      3.7215 	       0.000028 	    5178.629836 
    15	      4.0055 	       0.000027 	    4840.243702 
    16	      4.2890 	       0.000027 	    4555.293138 
    17	      4.5721 	       0.000031 	    4308.366641 
    18	      4.8545 	       0.000035 	    4100.186831 
    19	      5.1363 	       0.000031 	    3916.976999 
    20	      5.4173 	       0.000032 	    3760.092839 
    21	      5.6978 	       0.000037 	    3622.601585 
    22	      5.9773 	       0.000032 	    3502.311619 
    23	      6.2562 	       0.000025 	    3399.649183 
    24	      6.5342 	       0.000054 	    3309.269690 
    25	      6.8112 	       0.000032 	    3231.412581 
    26	      7.0872 	       0.000054 	    3161.825573 
    27	      7.3623 	       0.000034 	    3103.405990 
    28	      7.6362 	       0.000063 	    3053.395759 
    29	      7.9091 	       0.000058 	    3010.204655 
    30	      8.1808 	       0.000031 	    2974.805231 
    31	      8.4513 	       0.000053 	    2943.303585 
    32	      8.7204 	       0.000019 	    2920.226721 
    33	      8.9882 	       0.000036 	    2900.228526 
    34	      9.2547 	       0.000056 	    2885.404492 
    35	      9.5196 	       0.000047 	    2874.236396 
    36	      9.7829 	       0.000070 	    2866.934179 
    37	     10.0447 	       0.000049 	    2863.791993 
    38	     10.3048 	       0.000052 	    2863.318915 
    39	     10.5632 	       0.000076 	    2867.526079 
    40	     10.8197 	       0.000136 	    2872.435187 
    41	     11.0744 	       0.000096 	    2882.925283 
    42	     11.3271 	       0.000104 	    2893.494196 
    43	     11.5779 	       0.000099 	    2908.067736 
    44	     11.8265 	       0.000056 	    2924.615655 
    45	     12.0730 	       0.000103 	    2942.939661 
    46	     12.3172 	       0.000030 	    2965.125001 
    47	     12.5591 	       0.000032 	    2988.371407 
    48	     12.7986 	       0.000109 	    3014.180406 
    49	     13.0357 	       0.000022 	    3040.712707 
    50	     13.2701 	       0.000047 	    3070.210660 
    51	     13.5020 	       0.000027 	    3101.997302 
    52	     13.7311 	       0.000034 	    3135.052107 
    53	     13.9575 	       0.000024 	    3170.747255 
    54	     14.1809 	       0.000039 	    3206.195561 
    55	     14.4014 	       0.000021 	    3246.843111 
    56	     14.6189 	       0.000019 	    3287.247053 
    57	     14.8332 	       0.000025 	    3330.263118 
    58	     15.0443 	       0.000022 	    3374.747412 
    59	     15.2521 	       0.000026 	    3421.506582 
    60	     15.4565 	       0.000030 	    3471.292518 
    61	     15.6574 	       0.000032 	    3521.045525 
    62	     15.8547 	       0.000026 	    3574.357170 
    63	     16.0484 	       0.000032 	    3627.126144 
    64	     16.2383 	       0.000031 	    3684.335127 
    65	     16.4244 	       0.000028 	    3742.114062 
    66	     16.6065 	       0.000031 	    3801.562441 
    67	     16.7847 	       0.000029 	    3863.447868 
    68	     16.9587 	       0.000034 	    3925.123403 
    69	     17.1285 	       0.000037 	    3992.215478 
    70	     17.1764 	       0.000138 	   10293.148258 
    71	     17.1512 	       0.000134 	   10288.721174 
    72	     17.1313 	       0.000206 	   10255.553996 
    73	     17.1184 	       0.000286 	   10180.821574 
    74	     17.1142 	       0.000190 	   10056.484356 
    75	     17.1207 	       0.000226 	    9871.568179 
    76	     17.1394 	       0.000271 	    9622.159392 
    77	     17.1709 	       0.000256 	    9323.854172 
    78	     17.2139 	       0.000581 	    9000.372432 
    79	     17.2657 	       0.000251 	    8678.536381 
    80	     17.3217 	       0.000441 	    8374.954490 
    81	     17.3769 	       0.000478 	    8096.351647 
    82	     17.4253 	       0.001538 	    7847.525119 
    83	     17.4616 	       0.000707 	    7622.423261 
    84	     17.4811 	       0.000845 	    7422.979553 
    85	     17.4810 	       0.001407 	    7254.516347 
    86	     17.4612 	       0.001682 	    7120.478767 
    87	     17.4233 	       0.001834 	    7023.442323 
    88	     17.3705 	       0.000519 	    6956.696542 
    89	     17.3056 	       0.001628 	    6911.657432 
    90	     17.2315 	       0.002313 	    6882.506259 
    91	     17.1502 	       0.001717 	    6864.976057 
    92	     17.0634 	       0.001088 	    6856.843080 
    93	     16.9723 	       0.000647 	    6853.490270 
    94	     16.8777 	       0.000893 	    6853.775819 
    95	     16.7805 	       0.001008 	    6856.984660 
    96	     16.6812 	       0.001109 	    6862.759458 
    97	     16.5802 	       0.000525 	    6871.373097 
    98	     16.4779 	       0.000351 	    6882.136965 
    99	     16.3745 	       0.000396 	    6893.774732 
   100	     16.2704 	       0.000263 	    6907.688141 
   101	     16.1658 	       0.000342 	    6925.132262 
   102	     16.1957 	       0.000265 	    6923.848256 
   103	     16.2280 	       0.000319 	    6921.216580 
   104	     16.2630 	       0.000317 	    6918.538693 
   105	     16.3006 	       0.000431 	    6916.187029 
   106	     16.3409 	       0.000347 	    6913.602248 
   107	     16.3839 	       0.000188 	    6910.614816 
   108	     16.4296 	       0.000230 	    6905.787327 
   109	     16.4778 	       0.000118 	    6900.555251 
   110	     16.5285 	       0.000192 	    6892.649317 
   111	     16.5816 	       0.000147 	    6882.760481 
   112	     16.6369 	       0.000135 	    6869.378807 
   113	     16.6941 	       0.000105 	    6851.131628 
   114	     16.7530 	       0.000119 	    6830.411697 
   115	     16.8134 	       0.000135 	    6804.284811 
   116	     16.8747 	       0.000187 	    6772.788097 
   117	     16.9367 	       0.000217 	    6734.625600 
   118	     16.9989 	       0.000199 	    6691.403482 
   119	     17.0607 	       0.000303 	    6641.542946 
   120	     17.1215 	       0.000327 	    6585.108201 
   121	     17.1805 	       0.000384 	    6521.765424 
   122	     17.2369 	       0.000917 	    6453.220985 
   123	     17.2898 	       0.000304 	    6380.132352 
   124	     17.3379 	       0.000491 	    6303.904033 
   125	     17.3800 	       0.000585 	    6229.587258 
   126	     17.4147 	       0.000806 	    6161.245486 
   127	     17.4408 	       0.001499 	    6104.956829 
   128	     17.4569 	       0.001421 	    6068.483094 
   129	     17.4624 	       0.000768 	    6055.205757 
   130	     17.4569 	       0.001421 	    6068.483098 
   131	     17.4408 	       0.001499 	    6104.956839 
   132	     17.4147 	       0.000806 	    6161.245506 
